15/2/2021 7:52:18 pm,s1,100.93
15/2/2021 7:52:22 pm,s2,105.82
15/2/2021 7:52:26 pm,s1,99.95
15/2/2021 7:52:30 pm,s2,105.82
15/2/2021 7:52:34 pm,s1,99.95
15/2/2021 7:52:38 pm,s2,105.82
15/2/2021 7:52:42 pm,s1,99.95
15/2/2021 7:52:46 pm,s2,105.82
15/2/2021 7:52:51 pm,s1,102.88
15/2/2021 7:52:55 pm,s2,108.75
15/2/2021 7:52:59 pm,s1,100.93
15/2/2021 7:53:03 pm,s2,106.79
15/2/2021 7:53:07 pm,s1,101.91
15/2/2021 7:53:11 pm,s2,107.77
15/2/2021 7:53:15 pm,s1,100.93
15/2/2021 7:53:19 pm,s2,106.79
15/2/2021 7:53:24 pm,s1,98.97
15/2/2021 7:53:29 pm,s2,103.86
15/2/2021 7:53:33 pm,s1,100.93
15/2/2021 7:53:37 pm,s2,105.82
15/2/2021 7:53:41 pm,s1,100.93
15/2/2021 7:53:45 pm,s2,105.82
15/2/2021 7:53:50 pm,s1,100.93
15/2/2021 7:53:54 pm,s2,106.79
15/2/2021 7:53:58 pm,s1,100.93
15/2/2021 7:54:02 pm,s2,106.79
15/2/2021 7:54:06 pm,s1,101.91
15/2/2021 7:54:10 pm,s2,105.82
15/2/2021 7:54:14 pm,s1,100.93
15/2/2021 7:54:18 pm,s2,107.77
15/2/2021 7:54:22 pm,s1,100.93
15/2/2021 7:54:27 pm,s2,106.79
15/2/2021 7:54:31 pm,s1,102.88
15/2/2021 7:54:35 pm,s2,109.73
15/2/2021 7:54:39 pm,s1,100.93
15/2/2021 7:54:43 pm,s2,105.82
15/2/2021 7:54:47 pm,s1,100.93
15/2/2021 7:54:51 pm,s2,106.79
15/2/2021 7:54:56 pm,s1,100.93
15/2/2021 7:55:00 pm,s2,105.82
15/2/2021 7:55:04 pm,s1,99.95
15/2/2021 7:55:08 pm,s2,105.82
15/2/2021 7:55:12 pm,s1,100.93
15/2/2021 7:55:16 pm,s2,106.79
15/2/2021 7:55:20 pm,s1,101.91
15/2/2021 7:55:24 pm,s2,106.79
15/2/2021 7:55:28 pm,s1,98.97
15/2/2021 7:55:33 pm,s2,104.84
15/2/2021 7:55:37 pm,s1,100.93
15/2/2021 7:55:41 pm,s2,105.82
15/2/2021 7:55:45 pm,s1,101.91
15/2/2021 7:55:49 pm,s2,106.79
15/2/2021 7:55:53 pm,s1,100.93
15/2/2021 7:55:57 pm,s2,106.79
15/2/2021 7:56:02 pm,s1,99.95
15/2/2021 7:56:06 pm,s2,106.79
15/2/2021 7:56:10 pm,s1,102.88
15/2/2021 7:56:14 pm,s2,108.75
15/2/2021 7:56:18 pm,s1,98.97
15/2/2021 7:56:22 pm,s2,103.86
15/2/2021 7:56:26 pm,s1,102.88
15/2/2021 7:56:30 pm,s2,109.73
15/2/2021 7:56:35 pm,s1,100.93
15/2/2021 7:56:39 pm,s2,106.79
15/2/2021 7:56:43 pm,s1,102.88
15/2/2021 7:56:47 pm,s2,109.73
15/2/2021 7:56:51 pm,s1,98.97
15/2/2021 7:56:55 pm,s2,103.86
15/2/2021 7:56:59 pm,s1,100.93
15/2/2021 7:57:03 pm,s2,106.79
15/2/2021 7:57:08 pm,s1,101.91
15/2/2021 7:57:12 pm,s2,106.79
15/2/2021 7:57:16 pm,s1,98.97
15/2/2021 7:57:20 pm,s2,104.84
15/2/2021 7:57:24 pm,s1,101.91
15/2/2021 7:57:28 pm,s2,107.77
15/2/2021 7:57:32 pm,s1,101.91
15/2/2021 7:57:37 pm,s2,107.77
15/2/2021 7:57:41 pm,s1,100.93
15/2/2021 7:57:45 pm,s2,105.82
15/2/2021 7:57:49 pm,s1,103.86
15/2/2021 7:57:53 pm,s2,110.7
15/2/2021 7:57:57 pm,s1,100.93
15/2/2021 7:58:02 pm,s2,105.82
15/2/2021 7:58:06 pm,s1,101.91
15/2/2021 7:58:10 pm,s2,107.77
15/2/2021 7:58:14 pm,s1,101.91
15/2/2021 7:58:18 pm,s2,106.79
15/2/2021 7:58:22 pm,s1,99.95
15/2/2021 7:58:26 pm,s2,104.84
15/2/2021 7:58:30 pm,s1,100.93
15/2/2021 7:58:35 pm,s2,105.82
15/2/2021 7:58:39 pm,s1,101.91
15/2/2021 7:58:43 pm,s2,107.77
15/2/2021 7:58:47 pm,s1,101.91
15/2/2021 7:58:51 pm,s2,106.79
15/2/2021 7:58:55 pm,s1,101.91
15/2/2021 7:58:59 pm,s2,106.79
15/2/2021 7:59:04 pm,s1,101.91
15/2/2021 7:59:08 pm,s2,107.77
15/2/2021 7:59:12 pm,s1,104.84
15/2/2021 7:59:16 pm,s2,110.7
15/2/2021 7:59:20 pm,s1,100.93
15/2/2021 7:59:24 pm,s2,106.79
15/2/2021 7:59:28 pm,s1,101.91
15/2/2021 7:59:32 pm,s2,107.77
15/2/2021 7:59:36 pm,s1,100.93
15/2/2021 7:59:41 pm,s2,106.79
15/2/2021 7:59:45 pm,s1,101.91
15/2/2021 7:59:49 pm,s2,108.75
15/2/2021 7:59:53 pm,s1,100.93
15/2/2021 7:59:57 pm,s2,106.79
15/2/2021 8:00:02 pm,s1,100.93
15/2/2021 8:00:06 pm,s2,106.79
15/2/2021 8:00:11 pm,s1,101.91
15/2/2021 8:00:16 pm,s2,107.77
15/2/2021 8:00:20 pm,s1,101.91
15/2/2021 8:00:24 pm,s2,107.77
15/2/2021 8:00:28 pm,s1,101.91
15/2/2021 8:00:32 pm,s2,108.75
15/2/2021 8:00:36 pm,s1,101.91
15/2/2021 8:00:41 pm,s2,106.79
15/2/2021 8:00:45 pm,s1,101.91
15/2/2021 8:00:49 pm,s2,106.79
15/2/2021 8:00:53 pm,s1,98.97
15/2/2021 8:00:57 pm,s2,103.86
15/2/2021 8:01:01 pm,s1,101.91
15/2/2021 8:01:05 pm,s2,107.77
15/2/2021 8:01:10 pm,s1,99.95
15/2/2021 8:01:14 pm,s2,105.82
15/2/2021 8:01:18 pm,s1,100.93
15/2/2021 8:01:22 pm,s2,106.79
15/2/2021 8:01:26 pm,s1,101.91
15/2/2021 8:01:30 pm,s2,107.77
15/2/2021 8:01:34 pm,s1,101.91
15/2/2021 8:01:38 pm,s2,108.75
15/2/2021 8:01:43 pm,s1,100.93
15/2/2021 8:01:47 pm,s2,106.79
15/2/2021 8:01:51 pm,s1,100.93
15/2/2021 8:01:55 pm,s2,106.79
15/2/2021 8:01:59 pm,s1,98.97
15/2/2021 8:02:03 pm,s2,102.88
15/2/2021 8:02:07 pm,s1,103.86
15/2/2021 8:02:12 pm,s2,110.7
15/2/2021 8:02:16 pm,s1,101.91
15/2/2021 8:02:20 pm,s2,107.77
15/2/2021 8:02:24 pm,s1,100.93
15/2/2021 8:02:28 pm,s2,106.79
15/2/2021 8:02:32 pm,s1,103.86
15/2/2021 8:02:36 pm,s2,111.68
15/2/2021 8:02:41 pm,s1,103.86
15/2/2021 8:02:45 pm,s2,110.7
15/2/2021 8:02:49 pm,s1,100.93
15/2/2021 8:02:53 pm,s2,107.77
15/2/2021 8:02:57 pm,s1,100.93
15/2/2021 8:03:01 pm,s2,106.79
15/2/2021 8:03:05 pm,s1,100.93
15/2/2021 8:03:10 pm,s2,107.77
15/2/2021 8:03:14 pm,s1,99.95
15/2/2021 8:03:18 pm,s2,104.84
15/2/2021 8:03:22 pm,s1,100.93
15/2/2021 8:03:26 pm,s2,106.79
15/2/2021 8:03:30 pm,s1,100.93
15/2/2021 8:03:35 pm,s2,106.79
15/2/2021 8:03:39 pm,s1,101.91
15/2/2021 8:03:43 pm,s2,107.77
15/2/2021 8:03:47 pm,s1,100.93
15/2/2021 8:03:51 pm,s2,106.79
15/2/2021 8:03:55 pm,s1,99.95
15/2/2021 8:03:59 pm,s2,106.79
15/2/2021 8:04:04 pm,s1,102.88
15/2/2021 8:04:08 pm,s2,107.77
15/2/2021 8:04:12 pm,s1,102.88
15/2/2021 8:04:16 pm,s2,109.73
15/2/2021 8:04:20 pm,s1,103.86
15/2/2021 8:04:24 pm,s2,109.73
15/2/2021 8:04:28 pm,s1,100.93
15/2/2021 8:04:32 pm,s2,107.77
15/2/2021 8:04:36 pm,s1,100.93
